subid,tier
29256584,2
25952511,3
24321938,8
22117571,4
26508596,8
29607251,7
29320912,5
22871899,6
21282816,1
26940095,5
25488120,4
24910702,8
20560090,4
22387753,6
20194015,8
27415232,5
26761893,3
21904366,7
29353689,6
22099253,6
26059918,5
29366437,4
20501711,8
24924579,7
23641992,8
27649149,4
27352894,8
28848970,5
29966084,2
22971363,8
21446901,6
21563085,7
27006217,8
26526281,4
26530590,3
20923856,5
25482660,6
21991768,5
28766615,2
22118747,1
27424289,3
29922183,3
23285292,2
24595981,3
29825138,5
22387521,7
29849476,5
24309003,2
23421006,7
20229463,4
23623524,4
25783125,8
20830893,7
22850205,6
25748191,5
22762697,1
27677581,6
26606194,4
21197217,6
25263290,1
21915065,8
20189982,5
29378531,7
26889950,7
26174761,7
20731447,6
28854228,7
23545544,4
22607202,8
25239648,2
20182339,6
22242205,7
26751228,7
25309295,4
21802430,1
28809046,3
21792482,3
22321834,1
28954514,5
24860333,6
26710705,6
23670537,7
29302880,8
25682925,4
25255456,3
24416097,4
24483675,1
27323927,8
21051877,5
27615068,8
24967441,3
20336791,8
26805441,4
26933403,8
29113087,1
21161576,2
24118888,6
22367881,1
29119952,6
28730051,3
26107808,8
23027699,2
22218050,7
28917555,7
23769111,5
24470961,5
25815328,6
28725367,7
25728197,1
26275353,8
22170439,6
24783873,1
28470769,6
20366149,1
28758098,5
25941914,5
27345363,4
27427554,7
24773042,2
21478630,5
25215042,8
21607274,5
21903074,3
28300286,7
23887049,8
20222013,1
24597224,5
24855678,2
29103217,8
25338787,1
21758313,1
23883955,3
29357702,8
29839068,5
24154927,8
20070838,4
23916429,6
25128789,3
20566083,3
28055758,8
26096872,3
26461071,5
22276377,2
26413673,4
20386069,7
29761802,8
25280175,1
28183599,3
29459999,8
24777984,1
23351660,3
24209922,8
20269734,8
23243118,2
26727406,8
29925191,6
26953486,8
27627880,5
28884716,8
24907467,5
24602117,8
23433941,2
23685561,7
25225399,4
28374805,6
26120626,2
20333891,7
28170787,4
26321723,1
24341141,8
25399569,8
20162741,3
27130950,6
23160583,7
28538973,7
24046183,7
29702065,7
26369892,8
25369882,8
25842966,1
26241693,4
22964259,4
21665811,7
26772134,5
23782405,6
22380721,4
27323837,1
23449080,5
22464111,8
20344646,4
21083302,1
24944266,8
24950401,2
25017197,7
21040290,8
24444706,8
27519978,8
21483822,1
26074962,6
25269657,1
20121637,8
29182930,8
23503617,8
21468238,8
21866369,4
23707056,3
26749130,1
28984873,7
29621463,8
20869035,8
20493468,5
26123537,4
20679470,1
20450122,2
22339668,2
25130674,6
25147784,1
24438126,8
21919049,6
23212532,5
26183036,5
22197420,2
29852297,8
24590003,5
22152227,7
26070091,8
21537356,7
28649181,8
28704913,5
21357192,6
29049156,5
25720525,3
22052378,2
23848033,8
21628672,4
20235105,8
23073811,4
29972770,2
26477829,6
21807448,6
28480566,3
21305071,8
29555866,5
23872123,6
25727762,4
26809801,4
22751534,5
24644514,8
24093242,5
20266934,8
22586205,7
25162775,6
22443453,7
24962822,4
24108856,6
24643108,7
21768205,8
22587721,3
24442274,3
27710367,8
29316482,5
29097558,5
22019837,1
29514514,7
27034512,1
25441129,3
25234254,7
29735921,7
24823500,6
24253512,3
29839753,1
23190459,5
23341166,2
21141812,7
20665144,6
23912759,1
26336451,4
25907837,7
20295069,7
29598433,3
21491309,4
21298388,1
23212570,6
26239491,8
26003127,6
23174498,2
22097765,7
24829307,7
26581928,5
27764215,7
29172540,1
27127383,2
28704331,5
28899718,8
27670955,7
26605083,8
22240205,8
24074012,5
24671564,6
23821167,8
28625907,7
24081478,8
27544154,2
28155455,3
25515456,7
24458455,6
21782337,6
20056726,1
20919685,8
21373120,2
23423685,1
29965173,8
20842262,3
26730153,8
29782843,7
28985713,3
27624984,8
25611399,5
26022608,1
27305724,5
27665611,5
27889688,7
24215388,3
27544095,4
24403704,4
29492957,8
22920727,4
22060292,5
22725119,8
28032717,6
28201229,6
23959411,5
26120390,4
22974686,8
29763831,8
21251405,5
25600005,8
20100946,6
21242007,4
24880277,4
24334281,2
20635692,8
21110096,1
21548961,2
25267038,6
23079803,7
23222982,1
24243975,7
21587278,5
22204801,2
22531361,4
27445938,7
29523869,7
21844298,7
24112128,6
24893791,7
28246084,5
20730058,8
27995434,5
20951638,8
21226741,1
24670165,4
27155530,2
25192109,5
27689682,4
25016278,5
20344560,4
29237415,1
20163337,7
27612581,6
24714073,8
29506195,5
24401337,3
22401941,4
29327675,1
21095843,6
29048726,3
26503700,8
26449979,3
28433055,1
22079948,4
21960560,4
25849148,7
25519115,5
24507128,4
21014585,3
20208821,4
22281023,7
25977428,5
23984698,6
28940379,3
28288572,3
23381953,2
27441669,4
27461841,6
23072095,1
28259950,6
25938498,2
24084608,1
28904430,1
24622993,6
26595425,1
29373004,7
26161854,4
25486508,8
26359466,8
24626909,4
22103232,7
20439085,6
29140776,8
25603841,3
27444570,8
28817163,2
22295274,3
29399065,6
24590895,1
28502406,6
23741881,7
25146010,5
25423271,4
25670566,7
25491669,7
22917043,7
22057521,6
23711181,1
29765985,6
26048172,8
23577869,2
25983905,1
29144570,2
27791240,1
20796867,8
23722329,2
20380536,8
21775315,6
25942250,6
28241143,1
25546962,3
24629736,7
25254926,8
29336568,8
20773483,7
22058698,8
27980273,8
24075228,8
22743367,7
21220839,8
20132187,4
28556974,2
27269906,8
20858015,1
22436562,3
20385579,1
21391315,5
25939564,5
20496163,6
24262206,3
20393608,5
27271011,6
27223647,1
27380147,4
25371485,5
21513589,4
25374159,2
26667388,8
24518637,2
23074442,5
25189760,7
27147046,7
20401925,7
23681416,5
20426267,2
25234804,6
29709707,5
27720417,6
24462632,6
28334071,5
25929045,6
20018591,7
24199164,7
25463326,6
21654082,8
27122590,8
22923044,6
27870433,1
29577565,3
28177430,6
27941893,7
29398970,4
26619685,3
21282760,8
22389407,4
26649496,6
20037461,8
25462584,6
20091474,5
25174383,6
24725290,5
21504781,6
24657888,7
27199438,7
20536702,8
20689959,6
24829352,4
22679483,2
24567904,7
28294638,6
26009451,4
29444300,3
24041742,2
25125251,8
26008702,4
21249953,8
23466439,6
20249113,3
29251984,2
23437038,2
20506169,3
24740262,5
29247526,2
20005873,8
27534073,2
25188018,8
25586531,3
25771138,2
20998806,6
21353276,6
26512958,6
26797656,7
20111177,7
20977657,6
25789649,1
25351614,6
22411070,6
22996204,8
26744176,8
27940637,1
24092999,4
20443336,8
27500086,3
20567205,7
29799011,1
22889252,7
23449774,5
23039864,5
24465245,3
24868805,7
26543624,8
24128190,2
25587711,7
25485596,2
22346223,2
29529722,7
21943872,3
29162535,7
28695948,5
24614760,8
23296654,4
28471310,3
22255624,6
24485464,2
26489962,6
27571753,5
20609017,7
21091725,7
22291950,1
26544019,7
21344902,4
22740814,3
26021303,4
24962639,3
26325722,8
22200909,3
25546450,1
27667589,8
20358860,4
22295452,1
28772382,8
26961857,8
25723171,7
29890079,1
21971196,8
23051046,5
27237616,5
25363947,5
21340321,8
22649275,6
26779572,6
26817136,4
27858373,3
25513456,2
26994062,8
23842404,5
26930238,8
24949714,8
24390623,8
24818728,1
29337012,3
27085594,1
28981258,4
25387563,7
20439291,4
28966209,6
25941086,4
26998436,6
25724964,1
25810650,5
23671625,4
25498634,6
25512225,7
25163224,5
24622323,2
24694785,4
28703993,1
22735447,3
23156229,1
22871016,5
29656227,7
26401501,8
23515437,6
26623394,1
25992097,6
25825559,1
21848965,3
24709868,3
20968661,4
21473824,7
21925852,1
22040842,6
27136902,3
26926290,8
25947461,6
20471427,8
26150184,4
25264753,1
26215405,1
29189175,4
26848658,6
23231278,4
26887793,8
24414390,3
20043731,6
23029502,5
23743894,6
20329634,8
20721348,5
23199455,3
28764855,3
24479011,6
27469102,2
26351128,2
26812651,4
24459657,4
22174753,8
28361624,6
21230875,4
22069532,8
27424412,8
21407430,8
29766781,8
22235239,4
25011218,8
22054282,7
22380361,3
23254781,4
29408408,1
29748255,1
20691994,6
29255339,1
21831998,2
28782868,6
25287578,7
26582811,6
20259728,1
28021891,5
25267194,4
22558355,8
21144888,1
25046652,5
27617778,3
26133818,8
22212432,2
24548665,6
24115086,6
27619339,5
22456182,8
26846014,6
24110958,8
27754145,1
20189133,1
29712184,4
22852525,8
22276919,4
26138349,1
21981999,8
29063396,6
26948270,5
21048384,4
20810130,7
29003432,7
29778629,7
22621782,5
24219580,7
22025785,5
24947513,6
28111665,8
27482409,6
21929460,3
23044923,7
23707693,6
20625596,6
26564190,8
26329453,2
27455956,3
26280642,4
20763275,1
25273593,1
22616173,8
25032777,8
26354374,3
26829512,7
22493920,8
22088748,1
20291720,6
29634760,8
21441189,8
26759623,8
21240508,8
23857478,6
21072989,2
29011802,6
25597970,8
26039570,8
23820260,7
24191172,8
22528577,8
21404065,5
23768556,4
25494728,8
21011952,8
27304936,7
20421738,7
23947705,8
28209159,7
24272397,7
27218258,5
28794322,5
28066984,8
26161052,6
21215713,8
21483360,8
26656245,1
22271307,2
26174760,2
25154695,7
21704777,5
24348654,1
28479651,5
24824888,2
25192016,4
22136196,8
23062054,4
26742355,4
26387127,2
29310004,8
21258944,4
24111495,1
21132744,1
27167836,8
27876024,8
20021994,6
23207092,2
28875271,8
24399649,6
22315618,8
28340554,8
25543088,7
22261395,5
27026739,7
24195813,5
29079587,4
29307224,3
22065472,1
21547264,6
27215555,8
28645868,4
20093055,7
20151333,4
24937725,8
26282168,4
23133373,3
26069350,7
25938026,7
24184378,8
21256960,7
24924415,1
29352579,4
25426783,6
20873280,8
23482585,7
21100173,7
22131667,6
29551609,8
24514813,3
27344307,2
29441485,5
25945543,5
25835945,3
27928552,5
24813480,8
27958050,7
20435822,8
27633627,8
28672636,5
24742802,4
29291697,7
21659169,5
28930738,2
23750714,4
27017941,3
22768280,5
20709345,3
24071655,3
22548641,4
27993284,1
29402355,3
26342205,8
21584709,4
24971338,4
28666126,3
28612311,2
21549023,2
27218320,7
23086266,6
28278204,5
22611625,3
20690322,3
24719252,8
27662288,1
20454723,4
22386759,4
26480332,4
29644288,8
21390163,5
28252891,8
21578389,8
23452157,5
24892876,3
21867786,1
27391107,6
23182663,8
27362523,8
28383637,3
25527519,3
26506300,4
28149674,4
24977468,4
24495122,7
27694435,6
21482138,1
26516878,7
21145470,8
25648526,1
28319380,3
28893898,8
22232696,5
21017019,1
22085597,1
21355025,6
28249487,5
26835090,6
23771509,8
24042023,8
24420552,6
27183369,4
26512278,6
29432595,2
20186890,8
24600521,4
27488279,6
23112256,8
25217164,1
23897445,6
29327281,3
26604081,6
25419642,5
23850598,3
23302636,8
23468852,5
28467253,8
28869573,3
28832471,8
28540679,6
26642966,8
22316618,6
25567928,8
21955214,1
22757714,6
27212695,8
21423085,7
21575036,5
29432913,5
24125006,6
29214244,5
24253053,8
26955179,6
23413225,8
22804353,5
28574319,6
28025903,8
25679035,8
27951339,3
22517544,8
23214327,4
23751268,6
23936240,3
27109736,5
26929181,3
24215169,8
28213850,1
28170863,2
21193522,2
23586618,5
27901968,3
29144786,7
26714692,1
23192983,1
29805819,6
24104747,7
20093862,2
28026866,4
21631239,5
25804283,6
29105041,4
22812956,6
27213441,6
24800209,2
20356444,5
26428897,7
21634868,3
24214294,5
27156013,6
26500087,7
20392914,3
21931505,7
22246169,4
27990398,2
28267184,4
29634555,7
28559591,5
22542106,7
20065823,1
26649539,1
22653309,4
25733396,5
20943596,7
24600497,2
20452553,8
25900329,8
22988799,8
24587144,7
23760903,3
22367896,5
22881744,4
22264624,6
25827236,4
28216506,6
28665969,7
23853424,1
25431433,2
24290887,6
29107767,3
23469785,4
27676253,4
26997188,6
24334463,1
22021069,6
26458520,5
22841945,2
26668482,5
25656114,6
24495140,4
28038439,7
22079842,8
23396335,3
23843848,6
20660467,7
29089877,5
23830626,6
27596786,3
20497602,3
28708302,1
26780677,5
27911198,6
23831488,5
25403141,2
23893267,6
21178454,1
24994912,7
29204639,5
26439676,4
20984959,2
24985777,7
23687357,3
22711991,7
21983078,6
27208543,7
28666557,7
20563052,8
24450081,7
27693089,4
25119645,4
29869234,7
26005286,8
27931199,6
24011751,7
26993045,8
25313836,8
29505755,8
29471527,8
26330645,8
20964066,7
21940368,7
26485368,8
26768301,3
21961939,1
24823978,8
23327592,4
25752141,4
25620077,4
20760675,7
28586648,8
24945417,4
20515185,1
21949500,8
29246514,3
24424508,8
28344774,3
27791861,4
27671931,7
21271456,5
20296038,2
29409709,8
27884303,1
24499247,6
25566871,8
27483629,1
23681717,4
22459198,2
21820073,7
21219651,1
22994453,7
29353837,2
26720461,5
27943617,8
25762646,7
27582245,1
26597301,5
23709770,7
24770002,8
22343171,5
22712174,6
21277390,8
22333471,7
29131393,6
28319087,4
24212286,5
26897948,1
21191125,2
27535381,4
20618657,5
21407602,1
28592844,1
29782924,2
26850297,7
27559744,7
25455587,6
29311896,7
25184826,2
26947860,1
25573993,7
20342741,5
21890332,1
20210969,7
22228261,7
27039487,8
28072701,8
25469990,7
26752171,6
29609413,8
22023559,7
24986563,2
28200998,7
25013251,4
24043383,8
22610252,8
24842267,7
24542270,1
29057659,3
23025978,2
20030136,4
26635410,8
27652664,4
22482519,8
25932940,8
25283612,8
28118980,4
27508051,4
29197313,1
21752755,4
20475476,3
29162470,6
26130833,2
29454616,4
27402163,8
22189965,6
22172668,7
29245868,6
29704880,4
24862420,8
20926794,7
28445691,5
26898639,4
27433306,2
26649251,7
20753946,2
24445587,4
20294648,5
26071276,5
20981699,7
22987665,8
20903108,6
29314312,4
20043789,4
24936210,4
21410055,7
20835479,8
28493747,5
29074552,8
29609810,7
29377476,4
26159098,8
23197335,5
27923466,5
28876521,3
21084212,8
24960275,2
24263570,2
29839864,8
25222515,2
28279972,1
20803312,8
28601658,6
24628222,7
25157922,2
22942743,7
26810173,4
25665705,8
25543425,7
21744661,7
21628186,8
23324989,3
27545128,6
28358022,1
26766681,6
24511612,6
29948084,8
26802834,5
21370001,1
24389954,4
28259666,1
26336530,7
27461477,6
23454226,2
20341895,7
27729440,5
22283345,4
25546928,4
24083155,6
28086831,6
22546890,3
26442404,7
21440686,8
27010034,3
25490543,5
25885414,3
28959651,8
24968382,5
29953724,1
22890982,5
22161799,7
28956120,8
29185459,8
29891945,8
27402082,6
22022075,8
21382631,5
20328958,8
22583451,4
28369644,6
26523156,2
24812683,2
23202774,8
22850560,5
20316482,7
23513850,1
24816796,8
28282164,7
26930058,4
28067761,6
22917239,6
26995420,4
24127544,4
27424682,4
22455522,6
25648693,4
21497050,3
28999636,4
22000781,1
28875058,7
27071801,1
27805896,7
23072583,7
27545135,5
25734852,7
23214853,5
21645979,8
27315479,8
26046178,2
29623772,8
20641220,7
22920400,6
20560703,7
25721870,1
28075623,1
21161625,7
22516783,6
22102465,6
28856289,6
25692197,8
21481481,1
25606990,1
24509477,8
24709307,2
29770411,3
29379298,2
21383174,6
25989045,1
28016126,7
20891244,8
23224452,6
27517621,6
21245286,8
24760868,4
23666745,6
25397517,5
24632576,8
26834094,8
25965774,1
22607541,3
23877768,8
28023801,7
22161943,8
25978108,8
20459285,1
21431735,6
25809650,1
22905843,8
26908404,8
27080383,1
22658243,5
28935491,7
26387907,8
20197019,7
24936161,1
23020844,4
27063190,7
28247885,8
20306417,8
27114334,8
26037776,6
21539974,6
24951456,1
26928688,3
23707650,4
24940985,2
27834379,1
29137860,5
20796115,1
23589799,1
26359168,8
29326053,4
26247022,6
27182322,7
26775289,5
25806185,1
22682565,5
28694679,4
29952147,2
27099136,7
20108992,3
27899621,2
25964566,8
22407914,6
26666529,8
21853049,8
25204658,2
25396406,8
25134864,4
21913152,4
22428027,7
28591445,8
22448622,4
22513151,6
24628046,8
21134033,3
24019904,8
21277639,6
20646261,4
23744813,2
23976509,4
24714876,6
24598524,6
22223266,4
27418081,7
21869012,6
20726803,7
27138158,6
28795792,2
29592896,6
20255216,6
26933838,3
23087249,8
23067367,3
26728599,6
28921863,4
29013267,8
20583515,3
22938122,7
26260051,1
24215077,8
25915836,8
23532089,5
29326050,8
21718771,6
27304479,8
22605920,6
29280852,8
28295034,5
20413324,3
20313992,3
27010155,4
21967733,1
28259422,8
27555887,5
20034433,6
22389245,8
24921123,2
26038743,8
20447227,1
29695669,3
25267466,8
24374194,8
23029621,1
22799325,8
23817928,8
21062804,6
20528156,7
24872103,5
25193339,7
27022864,4
25300978,7
20300914,5
22215473,6
24068896,1
26138549,1
24163254,5
28248804,3
22484904,6
29809099,6
27713770,5
29684212,4
29993193,5
21850692,3
26733286,3
23375291,6
22633255,4
21982230,2
22511971,1
21220445,7
21874685,1
26613413,4
23535048,6
22548920,8
23419692,8
20317794,6
27765518,6
21527124,7
22631193,8
26330201,7
23524049,3
28115335,7
28157018,4
21916670,1
25610444,6
20672634,7
21865439,6
26259494,8
28088323,8
24403002,6
22782546,5
20799466,7
25274200,6
29993795,6
20139372,4
26733764,8
22581840,8
29868328,2
23182040,8
27461811,6
21243868,3
24130048,6
21324811,4
26601476,5
25480079,7
23143423,1
21768109,6
25842317,8
24888482,8
25555337,6
23858053,8
21279461,2
29252187,7
27494032,4
22304066,8
28885500,7
28938058,1
29526469,6
27157487,2
20181127,8
26398610,1
25037143,7
21274933,1
26029347,5
21285889,7
20424382,4
21587802,1
20608008,7
23029680,7
24049076,6
22738388,4
28783106,2
21293382,5
21687798,8
24215243,3
28129593,8
25076842,5
24195013,2
26938284,3
24051209,6
28163302,8
25875924,7
23319867,8
20852700,2
24894346,7
24579099,5
26836241,4
21966513,3
22132766,7
20621091,8
26068040,7
28775645,4
27785820,4
20560697,4
21980290,6
20141743,6
26479007,4
20840402,6
23617527,7
25272042,4
24738835,7
28007936,1
22911075,1
22303026,6
25724304,4
21512364,7
23209358,8
21446748,3
28114416,4
22501464,8
22491868,4
20491485,4
20218617,7
23453245,7
22496421,6
23016594,8
25501403,4
23489471,7
29075661,8
26702904,7
20973663,6
23983456,8
20107971,1
28893169,3
27816222,6
20522948,6
28079452,4
22330353,8
23395841,8
24770804,3
24718188,6
22567058,2
27013744,7
28500477,3
24896823,8
22383627,6
20158027,8
22686799,8
23648165,7
28980158,8
28674871,4
21519293,7
21267736,7
20706433,4
27364128,8
21450372,6
29995491,6
26022108,5
25170691,4
25736833,7
21790901,3
21182919,6
20430602,5
23024908,1
22003053,3
26406811,4
21170097,4
29692591,4
26482395,3
25588673,7
20466101,2
28105693,4
27033361,1
29380715,6
23079660,8
24303848,8
20288444,1
26214543,6
26915194,3
25433949,7
26997444,8
29779869,2
20046280,6
29565644,5
26329424,4
28566327,6
26202539,8
20422551,4
28516925,1
26441682,1
28059986,6
24726342,6
24402993,7
27250180,8
29021370,8
26044972,1
20659900,8
25531558,8
21821346,8
25220855,8
24141972,7
20322268,4
23833028,8
27813126,4
27351665,4
22562804,4
22730801,3
25446637,8
20837128,2
24638082,5
23298652,5
26497170,8
20769726,3
22191458,8
24645772,6
27116105,7
22927649,5
23758666,2
28429305,6
20362916,5
27180381,4
28686674,3
24504925,5
27359793,8
27149616,3
29936111,7
26006804,5
23442265,5
24891512,3
29699910,2
21393044,8
26202798,7
22128982,8
20148000,5
21755726,8
25699428,8
22960686,8
22650172,4
24956467,4
23814036,7
20547416,8
24715321,5
28518132,4
26732807,4
24155502,8
24270719,7
27690092,6
26592385,7
24634941,8
23875300,2
23823672,3
25608496,3
22126088,3
25390520,2
25539594,2
29876951,8
20210004,8
28254807,6
23796065,7
21731615,8
27908645,5
25318239,1
26454791,7
25784340,4
22960583,3
20078027,7
21028130,7
20217470,8
22038296,2
28724958,1
27885436,5
28244016,2
21044266,1
20582374,8
22342521,8
26752339,7
22818666,7
27680882,6
25041416,6
20746296,3
20263864,7
21258221,7
29582359,1
24781532,6
21336538,8
23836908,6
29229112,1
24979150,7
24506535,1
26212278,8
21246220,8
21851788,5
21485752,7
27883444,1
21409149,5
27479839,6
25629664,6
21752358,2
20740607,6
29061372,4
28788746,4
25474372,4
20704278,8
23097536,5
24198945,6
25926164,2
28412981,5
29792910,2
29085511,2
26125751,8
28438112,6
27222671,2
29353911,4
28099362,8
26786714,8
20759272,3
26239410,3
28033976,8
22038417,2
22650368,8
23723083,4
25742555,7
23474519,7
24231364,8
22165056,3
29380659,4
23840180,1
28547046,1
29086778,8
23164477,8
21227650,3
22638242,6
25935141,2
21289859,1
20838934,2
26358027,8
25535857,3
25106198,8
27898472,4
23063538,8
26759567,8
28988736,4
21113996,2
22104198,5
23675556,7
20965342,8
24102394,1
21309055,3
27304790,2
22020312,5
21540057,7
28243822,4
23718187,3
26542336,1
27955800,8
29593589,6
29560263,7
29066621,1
26476133,8
25845654,7
28066413,4
24499976,1
28827326,1
24700318,3
23421443,3
21420930,1
25658716,3
24848507,5
21263487,2
27945132,7
26796666,8
21636432,1
20411365,5
26087999,1
29231683,8
27961821,7
24924435,8
22401222,8
28117979,4
23992178,8
29867016,8
26214906,4
28261739,1
24551279,7
23901772,6
28353252,6
23534114,5
21272133,8
24379967,6
